Year,Tm,WAR,Salary,Position
2000,2TM,0.0,"$280,000",P
2000,HOU,-0.3,,P
2000,2TM,0.0,"$2,250,000",P
2000,ATL,-0.2,"$420,000",P
2000,MIN,0.0,"$285,000",P
2000,SFG,0.4,,1B
2000,BAL,-0.9,,3B
2000,SFG,0.9,"$215,000",C
2000,DET,0.0,"$4,500,000",P
2000,DET,-0.1,"$1,816,667",P
2000,MIN,-1.0,"$200,000",C
2000,2TM,0.1,"$690,000",P
2000,ANA,1.6,"$210,000",C
2000,2TM,0.0,,P
2000,TOR,2.9,"$10,000,000",RF
2000,SDP,0.0,"$250,000",P
2000,MON,0.0,,P
2000,2TM,1.5,"$210,000",SS
2000,2TM,0.0,,P
2000,BAL,0.1,"$200,000",C
2000,2TM,-1.2,"$750,000",2B
2000,MON,0.5,"$350,000",3B
2000,ARI,0.3,,P
2000,2TM,0.7,"$500,000",1B
2000,Tm,WAR,Salary,
2000,TBD,,"$200,000",P
2000,STL,0.2,"$550,000",P
2000,PIT,0.0,"$300,000",2B
2000,MIN,,,P
2000,MON,0.0,,P
2000,TOR,-0.1,,RF
2000,MIL,0.4,"$260,000",CF
2000,MIL,0.3,"$275,000",LF
2000,SEA,0.0,"$6,000,000",P
2000,SFG,1.3,"$1,325,000",3B
2000,OAK,-0.1,"$200,000",P
2000,ATL,0.4,"$2,975,000",P
2000,KCR,,"$200,000",P
2000,TEX,,"$750,000",P
2000,TOR,0.0,"$220,000",P
2000,DET,-0.2,,1B
2000,SFG,0.5,"$202,000",CF
2000,KCR,,,P
2000,BAL,-0.1,"$6,786,032",P
2000,BAL,-0.3,"$1,200,000",C
2000,COL,0.0,"$933,333",P
2000,SDP,0.0,"$250,000",P
2000,CHW,,"$200,000",P
2000,SDP,0.1,,
2000,CLE,,"$6,000,000",P
2000,Tm,WAR,Salary,
2000,SFG,0.2,"$225,000",P
2000,CHC,0.1,,P
2000,2TM,-0.1,"$5,000,000",P
2000,2TM,0.1,"$4,750,000",P
2000,NYY,0.0,"$1,916,667",P
2000,SFG,0.0,"$5,500,000",P
2000,SDP,4.1,"$875,000",3B
2000,2TM,0.1,"$203,000",2B
2000,CLE,,,P
2000,SDP,0.1,,SS
2000,CLE,,,P
2000,PHI,0.0,,P
2000,CHC,-0.6,"$217,500",3B
2000,DET,0.0,"$950,000",P
2000,BOS,2.5,"$270,000",RF
2000,DET,-0.1,"$1,000,000",P
2000,CHW,-0.4,"$285,000",3B
2000,CHC,0.1,,P
2000,PIT,-0.3,,SS
2000,FLA,0.1,"$264,000",P
2000,NYM,0.0,"$260,000",LF
2000,MON,0.1,,1B
2000,MON,-0.2,,C
2000,PIT,0.1,,P
2000,BOS,1.1,"$4,000,000",LF
2000,Tm,WAR,Salary,
2000,NYY,1.3,"$6,500,000",RF
2000,CIN,2.4,"$862,500",LF
2000,BOS,0.8,"$5,750,000",2B
2000,BOS,,"$205,000",P
2000,CHC,0.0,,P
2000,CHC,0.3,,SS
2000,SEA,3.7,"$6,350,000",1B
2000,OAK,0.1,"$4,000,000",P
2000,TEX,0.0,"$5,000,000",P
2000,SEA,1.0,"$500,000",C
2000,LAD,0.0,"$1,250,000",P
2000,BOS,,,P
2000,KCR,-1.3,,SS
2000,CHW,2.7,"$425,000",RF
2000,NYM,-0.8,"$2,250,000",SS
2000,STL,0.0,"$1,100,000",P
2000,MIN,0.7,"$220,000",1B
2000,KCR,1.0,"$220,000",C
2000,OAK,-0.2,,2B
2000,ANA,,"$207,500",P
2000,SFG,0.4,"$462,500",P
2000,PIT,0.5,"$400,000",C
2000,LAD,-0.1,"$250,000",P
2000,SDP,1.6,"$370,000",RF
2000,FLA,0.2,,2B
2000,Tm,WAR,Salary,
2000,2TM,0.1,,P
2000,TOR,0.0,"$900,000",P
2000,SDP,0.0,,P
2000,ANA,2.1,"$550,000",LF
2000,TEX,2.9,"$8,620,921",1B
2000,DET,1.4,"$7,000,000",3B
2000,SEA,0.0,"$275,000",P
2000,STL,-0.5,"$595,000",3B
2000,LAD,0.6,"$3,850,000",P
2000,CHW,-0.1,"$475,000",P
2000,PIT,0.1,,P
2000,CIN,-0.2,"$1,400,000",P
2000,BAL,,,P
2000,CHC,-0.2,,CF
2000,DET,0.0,"$550,000",P
2000,CHW,0.5,"$200,000",C
2000,MON,-0.1,"$255,000",P
2000,NYM,2.1,"$215,000",CF
2000,COL,0.0,,SS
2000,2TM,0.0,,P
2000,FLA,-0.3,"$200,000",P
2000,ANA,0.0,"$2,350,000",P
2000,LAD,-0.5,"$5,333,333",P
2000,ATL,-0.1,"$650,000",C
2000,STL,0.6,,1B
2000,Tm,WAR,Salary,
2000,COL,1.1,"$2,212,500",SS
2000,MIL,-0.3,,SS
2000,NYM,0.3,,LF
2000,PHI,-1.1,,SS
2000,HOU,0.0,"$500,000",P
2000,TEX,-0.1,"$220,000",P
2000,CLE,-0.3,,RF
2000,2TM,2.8,"$500,000",3B
2000,PHI,0.0,"$1,400,000",P
2000,PIT,0.1,"$550,000",P
2000,ANA,0.0,"$1,512,500",P
2000,COL,0.5,,C
2000,NYY,-0.1,"$7,000,000",P
2000,TOR,0.0,,C
2000,OAK,0.8,"$200,000",RF
2000,NYM,5.1,"$12,071,429",C
2000,BOS,0.0,"$1,180,000",P
2000,COL,0.3,,CF
2000,MIN,0.6,"$202,500",C
2000,SEA,,,P
2000,ARI,0.0,"$1,500,000",P
2000,STL,2.0,"$220,000",2B
2000,PHI,0.0,,P
2000,2TM,0.1,"$1,300,000",RF
2000,BAL,-0.1,"$400,000",P
2000,Tm,WAR,Salary,
2000,2TM,0.0,"$200,000",P
2000,OAK,0.0,,RF
2000,NYY,5.5,"$1,250,000",C
2000,KCR,-0.7,"$232,500",RF
2000,ANA,0.0,"$207,500",P
2000,HOU,0.1,,P
2000,HOU,0.0,"$1,250,000",P
2000,MON,0.2,"$218,000",P
2000,NYM,1.3,"$500,000",C
2000,BOS,0.0,,LF
2000,OAK,0.0,,P
2000,PHI,0.0,"$300,000",C
2000,PHI,-0.1,,1B
2000,LAD,-0.1,,P
2000,NYM,0.0,,P
2000,TOR,0.0,"$1,800,000",P
2000,CHC,-0.1,,P
2000,KCR,1.8,"$205,000",LF
2000,STL,0.0,"$2,500,000",P
2000,MIN,0.0,"$3,500,000",P
2000,CHC,0.0,,P
2000,KCR,0.0,,P
2000,2TM,-1.0,"$217,500",RF
2000,PIT,-1.0,"$230,000",3B
2000,MIL,0.1,,P
2000,Tm,WAR,Salary,
2000,CLE,4.8,"$4,250,000",RF
2000,SEA,0.0,"$205,000",P
2000,KCR,2.6,"$1,000,000",3B
2000,BAL,-0.1,"$750,000",P
2000,OAK,,,P
2000,STL,0.0,,P
2000,KCR,0.4,"$575,000",2B
2000,MIN,-0.1,"$200,000",P
2000,PIT,0.1,,RF
2000,FLA,0.1,"$245,000",C
2000,CHC,0.3,"$1,000,000",C
2000,NYM,0.2,"$4,375,000",P
2000,CLE,0.0,"$1,600,000",P
2000,CIN,1.9,"$1,950,000",2B
2000,KCR,0.0,"$205,000",P
2000,TBD,0.1,"$265,000",P
2000,2TM,-0.6,"$345,000",SS
2000,ATL,0.0,"$1,400,000",P
2000,STL,2.2,"$2,250,000",SS
2000,2TM,0.0,"$620,000",P
2000,2TM,0.0,"$500,000",P
2000,CIN,0.0,"$200,000",P
2000,HOU,0.2,"$6,666,667",P
2000,ARI,-0.3,"$3,375,000",P
2000,SEA,0.0,"$2,750,000",P
2000,Tm,WAR,Salary,
2000,2TM,0.7,"$200,000",1B
2000,CIN,0.0,,P
2000,2TM,0.0,"$220,000",P
2000,2TM,0.2,,P
2000,NYM,0.0,,P
2000,CLE,,"$1,000,000",P
2000,SFG,0.9,"$225,000",RF
2000,BAL,1.4,"$6,300,000",3B
2000,PIT,0.2,"$380,000",P
2000,MIN,0.1,,2B
2000,2TM,0.0,"$200,000",P
2000,NYY,0.0,"$7,250,000",P
2000,SDP,0.9,"$700,000",CF
2000,CLE,-0.1,,LF
2000,NYM,0.0,,P
2000,ATL,0.0,"$290,000",P
2000,SEA,10.4,"$4,362,500",SS
2000,SFG,-0.1,"$537,500",P
2000,SEA,0.0,"$580,000",P
2000,2TM,-0.5,"$4,600,000",LF
2000,TEX,4.8,"$8,600,000",C
2000,STL,0.0,,P
2000,NYM,0.0,"$600,000",P
2000,TEX,0.1,"$7,500,000",P
2000,PHI,4.5,"$2,750,000",3B
2000,Tm,WAR,Salary,
2000,FLA,-0.3,,1B
2000,PHI,-0.1,,SS
2000,TBD,0.0,"$200,000",3B
2000,MIN,,"$200,000",P
2000,MIL,0.0,,P
2000,KCR,,"$2,250,000",P
2000,2TM,-0.4,"$250,000",P
2000,SDP,-0.5,,LF
2000,SFG,0.3,"$4,000,000",P
2000,ARI,0.0,,P
2000,DET,,"$300,000",P
2000,TBD,0.0,"$230,000",P
2000,NYM,-0.4,,P
2000,BAL,0.0,"$204,000",P
2000,MIN,,,P
2000,ARI,0.1,,RF
2000,BOS,0.2,,SS
2000,OAK,1.9,"$260,000",3B
2000,ANA,4.4,"$6,000,000",RF
2000,FLA,0.0,"$265,000",P
2000,KCR,2.3,"$2,300,000",SS
2000,SEA,0.1,,RF
2000,ATL,0.1,"$3,700,000",LF
2000,MIN,0.0,"$200,000",P
2000,MON,-0.1,,P
2000,Tm,WAR,Salary,
2000,LAD,-0.9,"$750,000",CF
2000,CIN,-0.2,"$650,000",C
2000,KCR,0.0,"$215,000",P
2000,SEA,0.0,"$4,000,000",P
2000,STL,-0.1,,CF
2000,PIT,0.0,"$285,000",P
2000,OAK,0.0,,P
2000,MIL,0.0,,P
2000,2TM,0.1,"$5,650,000",P
2000,PIT,-0.3,"$2,750,000",P
2000,MON,-1.1,,C
2000,ANA,0.0,"$210,000",P
2000,BOS,0.1,"$200,000",P
2000,PHI,0.0,"$210,000",P
2000,ATL,0.0,"$1,650,000",P
2000,ATL,0.0,,P
2000,PHI,-0.5,"$475,000",LF
2000,2TM,2.5,"$4,325,000",1B
2000,MON,-0.4,,1B
2000,CLE,-0.2,"$240,000",2B
2000,SEA,-0.1,"$7,500,000",P
2000,2TM,-0.2,"$230,000",P
2000,2TM,-0.9,"$625,000",C
2000,OAK,0.0,"$500,000",P
2000,2TM,2.1,"$247,000",LF
2000,Tm,WAR,Salary,
2000,CIN,-0.3,,SS
2000,LAD,0.0,"$5,383,333",P
2000,BOS,-0.3,,SS
2000,LAD,6.1,"$9,916,667",LF
2000,TEX,0.4,"$200,000",SS
2000,CLE,0.0,"$1,617,667",P
2000,COL,0.4,"$650,000",LF
2000,TEX,-0.4,,
2000,TEX,,,P
2000,PIT,0.0,"$335,000",P
2000,CHW,0.0,"$1,350,000",P
2000,CHW,1.2,"$285,000",CF
2000,CHW,0.0,"$1,400,000",P
2000,ATL,-0.1,,2B
2000,2TM,0.0,,P
2000,2TM,0.0,"$1,600,000",P
2000,HOU,-0.1,,P
2000,TBD,0.0,"$237,500",2B
2000,PIT,0.0,,P
2000,FLA,-0.2,,P
2000,BOS,0.0,,P
2000,FLA,-0.1,,LF
2000,SFG,0.8,"$4,750,000",1B
2000,MIL,-0.2,"$258,000",P
2000,2TM,0.7,"$450,000",2B
2000,Tm,WAR,Salary,
2000,NYY,-0.5,,3B
2000,CHC,5.7,"$11,000,000",RF
2000,TBD,,,P
2000,DET,,,P
2000,PIT,0.0,"$400,000",P
2000,CLE,0.0,"$209,500",P
2000,MON,0.0,,P
2000,NYY,0.6,"$250,000",LF
2000,SDP,0.2,,P
2000,HOU,1.2,"$1,700,000",3B
2000,ANA,0.1,"$600,000",1B
2000,KCR,,"$350,000",P
2000,2TM,0.0,"$962,500",P
2000,2TM,0.0,"$800,000",3B
2000,NYM,-0.1,,P
2000,ARI,0.0,"$1,725,000",P
2000,BAL,,"$200,000",P
2000,OAK,-0.1,"$3,050,000",RF
2000,BOS,0.0,,P
2000,2TM,0.4,"$3,700,000",1B
2000,NYY,0.1,"$2,400,000",P
2000,STL,0.0,,P
2000,KCR,0.0,"$225,000",P
2000,STL,-0.6,"$550,000",P
2000,ATL,0.0,,P
2000,Tm,WAR,Salary,
2000,MON,0.7,"$3,500,000",1B
2000,TOR,5.0,"$683,333",LF
2000,ARI,-0.2,"$1,000,000",C
2000,2TM,0.4,"$3,500,000",SS
2000,ARI,0.3,"$8,000,000",P
2000,MON,0.0,"$202,500",P
2000,FLA,0.0,,P
2000,MIL,-0.1,,P
2000,2TM,0.0,"$206,000",P
2000,CIN,2.5,"$375,000",3B
2000,CIN,0.0,"$1,100,000",P
2000,KCR,-0.1,"$1,450,000",P
2000,2TM,2.8,"$4,146,789",LF
2000,STL,0.1,,1B
2000,KCR,0.0,"$220,000",P
2000,ATL,-0.1,,RF
2000,MIL,0.1,"$515,000",LF
2000,KCR,3.9,"$2,250,000",1B
2000,ARI,0.0,"$1,833,333",P
2000,OAK,0.0,"$240,000",P
2000,CHC,0.1,"$6,000,000",P
2000,STL,1.6,"$750,000",3B
2000,CIN,-1.2,"$1,400,000",C
2000,COL,-0.3,"$1,200,000",P
2000,TBD,,,P
2000,Tm,WAR,Salary,
2000,PHI,-0.3,,CF
2000,OAK,4.2,"$290,000",SS
2000,PHI,0.0,"$375,000",P
2000,MON,0.0,"$700,000",P
2000,NYY,,,P
2000,CHW,6.0,"$7,100,000",1B
2000,CLE,4.8,"$8,175,000",1B
2000,TOR,0.0,,LF
2000,STL,-0.1,"$400,000",P
2000,NYY,0.2,,LF
2000,MON,-0.3,"$267,500",P
2000,2TM,0.0,"$4,250,000",P
2000,TBD,0.3,,RF
2000,NYM,0.1,,1B
2000,DET,,,P
2000,SDP,-0.2,,P
2000,SEA,0.0,"$500,000",P
2000,2TM,0.1,"$1,000,000",P
2000,MON,0.2,,3B
2000,2TM,0.4,"$253,000",RF
2000,BAL,0.0,"$2,250,000",P
2000,HOU,0.0,,3B
2000,CIN,1.9,"$1,700,000",RF
2000,MON,0.1,,P
2000,ANA,,"$200,000",P
2000,Tm,WAR,Salary,
2000,NYY,-0.2,"$375,000",C
2000,2TM,-0.5,,LF
2000,ATL,-0.1,,1B
2000,MON,0.0,"$3,200,000",P
2000,HOU,-0.1,,P
2000,TEX,-0.1,,RF
2000,2TM,0.2,"$5,737,500",P
2000,OAK,-0.4,"$200,000",1B
2000,BOS,-0.1,"$6,350,000",3B
2000,CHW,4.9,"$1,320,000",SS
2000,MON,-0.3,,C
2000,CHC,-0.1,,P
2000,PIT,3.0,"$875,000",RF
2000,BOS,1.2,"$375,000",C
2000,TBD,3.2,"$7,097,962",LF
2000,ANA,1.8,"$11,166,667",1B
2000,MON,0.5,"$280,000",P
2000,2TM,-0.4,"$219,500",2B
2000,OAK,2.3,"$3,050,000",2B
2000,TEX,0.0,"$245,000",P
2000,NYM,1.8,"$8,000,000",3B
2000,ATL,2.4,"$3,000,000",2B
2000,BOS,-0.7,,3B
2000,STL,0.0,"$1,366,667",P
2000,MON,3.8,"$340,000",2B
2000,Tm,WAR,Salary,
2000,DET,,,P
2000,ATL,0.0,,P
2000,CIN,-0.1,"$1,600,000",P
2000,STL,3.2,"$2,300,000",2B
2000,SDP,-0.1,,1B
2000,2TM,0.1,"$3,500,000",SS
2000,OAK,,"$200,500",P
2000,CLE,2.8,"$3,000,000",SS
2000,SFG,0.0,,P
2000,PHI,0.0,,P
2000,HOU,0.0,"$3,200,000",P
2000,STL,0.0,"$250,000",P
2000,BOS,-0.1,"$4,500,000",P
2000,ANA,-0.3,"$925,000",C
2000,SDP,0.0,,P
2000,COL,1.6,"$12,142,857",RF
2000,COL,0.0,,P
2000,2TM,0.4,"$322,500",2B
2000,SDP,0.0,"$700,000",P
2000,PIT,0.0,,P
2000,2TM,0.0,,P
2000,HOU,-0.8,"$237,500",LF
2000,ARI,-0.4,,RF
2000,2TM,0.0,"$625,000",P
2000,ANA,0.1,"$222,500",P
2000,Tm,WAR,Salary,
2000,TEX,-0.5,,C
2000,NYY,0.0,"$1,300,000",P
2000,CLE,0.0,,P
2000,MIL,0.0,"$650,000",P
2000,ANA,0.0,,P
2000,DET,-0.1,"$275,000",P
2000,2TM,0.0,"$200,000",P
2000,MON,-0.8,"$600,000",C
2000,PIT,0.0,,3B
2000,ATL,1.2,"$3,000,000",SS
2000,MIN,0.0,"$700,000",P
2000,TOR,0.0,"$5,500,000",P
2000,CHW,0.0,"$210,000",P
2000,TOR,-0.1,,CF
2000,NYM,0.0,"$2,050,014",P
2000,ATL,0.0,,P
2000,NYY,,,P
2000,TEX,0.0,"$6,500,000",P
2000,TBD,,"$200,000",P
2000,SDP,0.0,"$450,000",P
2000,LAD,0.0,"$4,000,000",CF
2000,2TM,0.1,"$630,000",P
2000,2TM,-0.1,"$610,000",P
2000,2TM,2.4,"$4,000,000",LF
2000,CLE,0.1,,CF
2000,Tm,WAR,Salary,
2000,SDP,0.0,,P
2000,2TM,0.0,"$2,400,000",P
2000,2TM,0.0,"$1,350,000",C
2000,PIT,0.0,"$750,000",P
2000,STL,0.0,,C
2000,NYY,5.2,"$12,357,143",CF
2000,2TM,0.1,"$600,000",P
2000,SDP,-0.1,,C
2000,TBD,0.6,"$2,373,439",CF
2000,LAD,0.0,,P
2000,ARI,0.3,"$8,500,000",3B
2000,MIL,0.0,"$200,000",P
2000,PIT,0.0,"$1,000,000",P
2000,SDP,0.6,"$4,583,333",P
2000,CIN,-0.1,"$300,000",P
2000,CHW,0.2,"$250,000",3B
2000,SEA,0.4,"$4,000,000",C
2000,2TM,-0.1,"$232,500",3B
2000,KCR,,"$200,000",P
2000,TBD,,,P
2000,FLA,2.0,"$287,000",CF
2000,NYM,-0.1,,C
2000,CIN,0.0,,P
2000,TBD,0.2,,LF
2000,TOR,-0.2,"$200,000",LF
2000,Tm,WAR,Salary,
2000,ANA,,"$200,000",P
2000,2TM,-0.1,"$250,000",P
2000,CLE,,"$550,000",P
2000,CIN,0.0,,P
2000,PHI,0.2,"$240,000",P
2000,ARI,0.2,"$2,500,000",SS
2000,CHC,0.3,"$690,000",P
2000,2TM,-0.2,"$350,000",P
2000,TOR,-0.2,"$205,000",SS
2000,ANA,0.2,"$200,000",C
2000,2TM,0.0,"$700,000",P
2000,MIL,-0.4,"$1,025,000",P
2000,CLE,0.0,"$1,062,500",P
2000,CHW,0.0,"$200,000",P
2000,TBD,0.3,"$265,000",P
2000,NYY,,,P
2000,COL,0.1,"$3,000,000",P
2000,CHC,0.0,"$200,000",P
2000,CIN,1.0,"$1,950,000",LF
2000,CHC,3.3,"$4,500,000",2B
2000,PIT,-1.5,"$5,625,000",1B
2000,TEX,-0.1,,2B
2000,BOS,,,P
2000,KCR,0.7,"$525,000",C
2000,NYM,2.4,"$4,333,333",1B
2000,Tm,WAR,Salary,
2000,SFG,0.0,,P
2000,TEX,0.0,"$250,000",P
2000,OAK,,"$200,000",P
2000,HOU,-0.1,,
2000,CHC,0.2,,1B
2001,OAK,0.0,,1B
2001,FLA,0.0,"$300,000",CF
2001,ATL,0.2,"$600,000",2B
2001,SEA,0.0,"$1,700,000",P
2001,TBD,1.2,,2B
2001,PHI,5.2,"$4,983,000",RF
2001,CIN,-0.2,,P
2001,2TM,0.1,,P
2001,LAD,-0.2,"$2,600,000",P
2001,NYM,-0.9,"$260,000",LF
2001,SFG,0.0,,P
2001,BOS,-0.3,,LF
2001,ATL,-0.2,,RF
2001,FLA,0.0,"$2,450,000",P
2001,NYM,1.6,"$5,750,000",2B
2001,KCR,0.3,"$800,000",2B
2001,MIN,0.0,"$240,000",LF
2001,FLA,0.0,"$225,000",P
2001,NYY,0.0,"$270,000",P
2001,NYY,0.1,,SS
2001,CLE,7.3,"$7,750,000",2B
2001,CHW,0.2,"$2,900,000",C
2001,HOU,3.0,"$5,250,000",RF
2001,BAL,-0.3,"$7,200,000",RF
2001,ARI,-0.3,"$4,125,000",P
2001,Tm,WAR,Salary,
2001,ANA,2.7,"$4,500,000",LF
2001,PIT,0.3,"$285,000",P
2001,PHI,2.9,"$280,000",2B
2001,DET,0.0,"$355,000",P
2001,STL,-0.1,"$400,000",P
2001,NYM,-0.1,"$8,500,000",P
2001,SDP,0.1,"$550,000",3B
2001,MON,-0.2,"$230,000",P
2001,BOS,-0.1,"$1,625,000",P
2001,PIT,-0.2,"$225,000",P
2001,LAD,0.1,"$6,000,000",P
2001,2TM,-0.5,"$6,850,000",P
2001,CIN,0.0,,P
2001,SFG,6.7,"$3,250,000",SS
2001,HOU,0.0,"$4,250,000",C
2001,KCR,0.0,,P
2001,LAD,0.2,,LF
2001,CHC,0.3,"$665,000",P
2001,CLE,,,P
2001,FLA,0.0,,P
2001,CLE,0.0,,P
2001,HOU,5.8,"$6,500,000",1B
2001,KCR,0.0,,P
2001,CHW,-1.2,"$1,000,000",
2001,ATL,-0.1,"$450,000",C
2001,Tm,WAR,Salary,
2001,2TM,-0.2,"$5,950,000",P
2001,BAL,,,P
2001,MIN,,,P
2001,BOS,,,P
2001,ARI,-1.0,"$208,000",C
2001,CHW,,,P
2001,HOU,-0.4,"$270,000",CF
2001,PIT,0.2,,LF
2001,MIN,-0.3,"$200,000",RF
2001,ANA,-0.6,,1B
2001,MON,-1.2,"$285,000",C
2001,COL,-0.4,,LF
2001,ARI,-0.3,"$400,000",P
2001,2TM,2.1,"$3,300,000",3B
2001,BAL,,,P
2001,ARI,0.7,"$675,000",RF
2001,BOS,0.0,"$4,500,000",P
2001,FLA,0.1,,P
2001,PIT,0.2,"$200,000",P
2001,TOR,,"$223,000",P
2001,COL,0.0,,P
2001,SEA,3.3,"$2,200,000",3B
2001,PIT,-1.2,"$5,000,000",RF
2001,ARI,0.4,"$8,050,000",2B
2001,2TM,0.0,"$250,000",P
2001,Tm,WAR,Salary,
2001,OAK,-0.8,,2B
2001,MIL,3.5,"$310,000",2B
2001,NYY,-0.5,"$230,000",3B
2001,KCR,6.5,"$425,000",CF
2001,LAD,0.8,"$1,250,000",3B
2001,SFG,1.0,"$2,700,000",CF
2001,STL,0.0,,P
2001,STL,0.0,"$6,666,667",P
2001,NYM,0.0,"$5,812,500",P
2001,3TM,0.0,"$237,500",C
2001,TEX,,,P
2001,CHC,0.2,"$2,250,000",P
2001,FLA,0.0,"$587,500",2B
2001,KCR,0.3,,LF
2001,MON,-1.9,"$242,500",CF
2001,HOU,6.5,"$305,000",LF
2001,DET,,,P
2001,KCR,0.2,,SS
2001,ATL,0.0,,SS
2001,BOS,0.5,"$7,000,000",LF
2001,CHW,0.0,"$205,000",P
2001,2TM,0.4,"$200,000",P
2001,BAL,0.0,,CF
2001,HOU,3.3,"$7,750,000",2B
2001,DET,0.0,,P
2001,Tm,WAR,Salary,
2001,2TM,0.0,,1B
2001,MIL,0.0,"$712,500",C
2001,MON,0.2,,P
2001,MON,-1.1,"$260,000",3B
2001,LAD,-0.2,"$200,000",2B
2001,2TM,0.0,"$350,000",P
2001,LAD,0.3,"$525,000",1B
2001,COL,0.4,"$4,000,000",P
2001,SFG,11.9,"$10,300,000",LF
2001,FLA,0.0,"$800,000",P
2001,STL,-1.0,"$900,000",1B
2001,CIN,1.7,"$400,000",3B
2001,SEA,8.8,"$3,250,000",2B
2001,TOR,0.0,"$1,500,000",P
2001,SEA,0.1,,C
2001,BAL,0.7,"$4,500,000",SS
2001,DET,0.0,,P
2001,ANA,,,P
2001,CHC,0.0,,P
2001,PHI,0.1,"$1,500,000",P
2001,HOU,0.0,"$2,000,000",P
2001,TOR,,,P
2001,OAK,0.0,,P
2001,2TM,-0.5,"$207,000",CF
2001,2TM,0.0,,RF
2001,Tm,WAR,Salary,
2001,LAD,-0.1,,2B
2001,TEX,,"$650,000",P
2001,CLE,0.6,"$219,000",3B
2001,BAL,0.0,,P
2001,PHI,0.1,"$700,000",P
2001,ATL,-1.0,"$1,500,000",1B
2001,ARI,0.0,,P
2001,NYY,2.1,"$5,250,000",3B
2001,CIN,0.2,,P
2001,PIT,-0.1,"$380,000",CF
2001,KCR,-0.4,"$205,000",LF
2001,2TM,0.0,"$265,000",CF
2001,LAD,0.1,"$15,714,286",P
2001,MIL,0.0,,C
2001,CHC,0.3,"$230,000",LF
2001,2TM,-0.8,,RF
2001,MIN,0.7,"$205,000",RF
2001,MIL,0.0,,P
2001,CHW,0.0,"$225,000",P
2001,CHC,-0.4,"$1,100,000",CF
2001,SEA,0.1,"$1,850,000",LF
2001,CLE,0.1,"$5,000,000",P
2001,ANA,0.0,,C
2001,ATL,-0.4,"$1,750,000",P
2001,BOS,-0.4,,1B
2001,Tm,WAR,Salary,
2001,CLE,3.0,"$5,666,667",LF
2001,FLA,-0.3,"$250,000",P
2001,MIL,2.7,"$5,512,500",RF
2001,PHI,1.1,"$1,905,000",LF
2001,TOR,1.2,"$2,550,000",2B
2001,COL,-0.3,,2B
2001,2TM,0.0,,P
2001,OAK,0.3,,LF
2001,CLE,0.8,"$237,000",LF
2001,ATL,0.0,,P
2001,MON,3.6,"$340,000",SS
2001,2TM,0.7,,3B
2001,TBD,,,P
2001,SEA,5.9,"$3,416,667",CF
2001,2TM,-0.7,"$3,500,000",1B
2001,CHW,0.8,,RF
2001,DET,0.3,"$217,000",C
2001,TOR,0.0,"$2,583,333",P
2001,LAD,0.1,,P
2001,MIN,0.0,"$400,000",P
2001,MIL,0.2,"$400,000",C
2001,CIN,1.0,"$3,000,000",1B
2001,2TM,1.4,"$7,250,000",3B
2001,TOR,-0.2,"$725,000",C
2001,BOS,,,P
2001,Tm,WAR,Salary,
2001,BOS,0.0,"$2,250,000",P
2001,FLA,1.5,"$2,200,000",2B
2001,CIN,-2.0,"$400,000",SS
2001,FLA,-0.1,"$214,000",C
2001,TEX,4.3,"$850,000",LF
2001,DET,0.8,"$2,700,000",CF
2001,COL,-0.6,,P
2001,SEA,0.0,,P
2001,KCR,-0.8,,LF
2001,OAK,6.1,"$625,000",3B
2001,2TM,-0.3,"$300,000",P
2001,CHC,0.0,,P
2001,NYY,0.0,"$200,000",P
2001,COL,0.0,"$278,000",P
2001,2TM,0.1,,CF
2001,2TM,-0.1,"$267,500",LF
2001,2TM,0.0,"$1,600,000",P
2001,COL,0.0,,P
2001,ARI,0.0,,SS
2001,COL,4.5,"$4,850,000",3B
2001,STL,-0.1,,2B
2001,CIN,0.2,,LF
2001,DET,0.0,"$200,000",
2001,DET,1.7,"$4,462,500",1B
2001,CHW,1.6,"$4,500,000",SS
2001,Tm,WAR,Salary,
2001,NYY,0.0,"$10,300,000",P
2001,FLA,-0.2,"$900,000",P
2001,TOR,,,P
2001,KCR,0.0,"$200,000",P
2001,PHI,-0.1,,P
2001,SDP,-0.5,,LF
2001,ARI,0.3,"$1,600,000",1B
2001,NYY,-0.6,"$204,000",CF
2001,MIL,0.4,,3B
2001,TBD,,,P
2001,CLE,0.0,"$2,625,000",P
2001,BOS,0.0,"$1,000,000",P
2001,BAL,2.9,"$3,000,000",1B
2001,ARI,0.0,,RF
2001,2TM,0.0,"$2,400,000",P
2001,MIL,-0.2,,3B
2001,CHC,-0.7,"$1,100,000",3B
2001,ANA,,,P
2001,MIL,-0.1,,P
2001,LAD,-0.5,"$240,000",SS
2001,TEX,,"$277,500",P
2001,CLE,-0.9,"$2,666,667",LF
2001,CLE,2.6,"$500,000",LF
2001,NYM,0.0,,P
2001,PHI,0.0,"$2,583,333",P
2001,Tm,WAR,Salary,
2001,DET,,,P
2001,PIT,-0.1,,C
2001,ARI,1.7,,SS
2001,TBD,0.4,"$255,000",1B
2001,TEX,0.0,"$1,300,000",P
2001,BOS,,"$200,000",P
2001,CHW,-0.4,,3B
2001,TBD,0.0,"$260,000",P
2001,SDP,-0.4,,2B
2001,2TM,-0.5,"$425,000",1B
2001,MIN,0.0,,P
2001,CIN,0.2,,1B
2001,DET,-0.3,"$3,525,000",SS
