Year,Tm,WAR,Salary,Position,W,L,DivWin,WCWin,LgWin,WSWin
2001,FLA,2.8,500000.0,3B,76.0,86.0,N,N,N,N
2001,FLA,2.8,700000.0,RF,76.0,86.0,N,N,N,N
2001,FLA,-0.5,350000.0,LF,76.0,86.0,N,N,N,N
2001,FLA,-0.9,1250000.0,RF,76.0,86.0,N,N,N,N
2001,FLA,1.3,300000.0,C,76.0,86.0,N,N,N,N
2001,FLA,2.8,1000000.0,CF,76.0,86.0,N,N,N,N
2001,ATL,0.2,600000.0,2B,88.0,74.0,Y,N,N,N
2001,ATL,-0.1,450000.0,C,88.0,74.0,Y,N,N,N
2001,ATL,-1.0,1500000.0,1B,88.0,74.0,Y,N,N,N
2001,ATL,0.2,355000.0,SS,88.0,74.0,Y,N,N,N
2001,ATL,-0.5,210000.0,1B,88.0,74.0,Y,N,N,N
2001,ATL,4.9,8200000.0,CF,88.0,74.0,Y,N,N,N
2001,ATL,5.9,10333333.0,3B,88.0,74.0,Y,N,N,N
2001,ATL,4.4,9100000.0,RF,88.0,74.0,Y,N,N,N
2001,ATL,-0.4,800000.0,2B,88.0,74.0,Y,N,N,N
2001,ATL,1.5,7750000.0,C,88.0,74.0,Y,N,N,N
2001,ATL,0.0,1500000.0,RF,88.0,74.0,Y,N,N,N
2001,ATL,0.0,650000.0,C,88.0,74.0,Y,N,N,N
2001,ATL,0.6,4833333.0,LF,88.0,74.0,Y,N,N,N
2001,ATL,0.9,3900000.0,2B,88.0,74.0,Y,N,N,N
2001,PHI,5.2,4983000.0,RF,86.0,76.0,N,N,N,N
2001,PHI,2.9,280000.0,2B,86.0,76.0,N,N,N,N
2001,PHI,1.1,1905000.0,LF,86.0,76.0,N,N,N,N
2001,PHI,2.1,3016667.0,CF,86.0,76.0,N,N,N,N
2001,PHI,0.6,900000.0,LF,86.0,76.0,N,N,N,N
2001,PHI,-0.4,700000.0,1B,86.0,76.0,N,N,N,N
2001,PHI,1.1,800000.0,1B,86.0,76.0,N,N,N,N
2001,PHI,0.1,6333333.0,C,86.0,76.0,N,N,N,N
2001,PHI,1.1,280000.0,2B,86.0,76.0,N,N,N,N
2001,PHI,5.6,5500000.0,3B,86.0,76.0,N,N,N,N
2001,PHI,2.4,200000.0,SS,86.0,76.0,N,N,N,N
2001,NYM,-0.9,260000.0,LF,82.0,80.0,N,N,N,N
2001,NYM,1.6,5750000.0,2B,82.0,80.0,N,N,N,N
2001,NYM,-0.4,3333333.0,LF,82.0,80.0,N,N,N,N
2001,NYM,-0.9,1100000.0,3B,82.0,80.0,N,N,N,N
2001,NYM,1.3,252500.0,LF,82.0,80.0,N,N,N,N
2001,NYM,-0.1,4000000.0,SS,82.0,80.0,N,N,N,N
2001,NYM,0.2,290000.0,CF,82.0,80.0,N,N,N,N
2001,NYM,0.0,205000.0,RF,82.0,80.0,N,N,N,N
2001,NYM,4.5,13571429.0,C,82.0,80.0,N,N,N,N
2001,NYM,2.1,475000.0,2B,82.0,80.0,N,N,N,N
2001,NYM,1.8,500000.0,CF,82.0,80.0,N,N,N,N
2001,NYM,2.5,8000000.0,3B,82.0,80.0,N,N,N,N
2001,NYM,0.8,6833333.0,1B,82.0,80.0,N,N,N,N
2001,KCR,0.3,800000.0,2B,65.0,97.0,N,N,N,N
2001,KCR,6.5,425000.0,CF,65.0,97.0,N,N,N,N
2001,KCR,-0.4,205000.0,LF,65.0,97.0,N,N,N,N
2001,KCR,0.0,310000.0,2B,65.0,97.0,N,N,N,N
2001,KCR,-0.7,260000.0,C,65.0,97.0,N,N,N,N
2001,KCR,-0.5,750000.0,1B,65.0,97.0,N,N,N,N
2001,KCR,0.3,235000.0,2B,65.0,97.0,N,N,N,N
2001,KCR,0.1,230000.0,C,65.0,97.0,N,N,N,N
2001,KCR,1.0,280000.0,RF,65.0,97.0,N,N,N,N
2001,KCR,1.2,2300000.0,3B,65.0,97.0,N,N,N,N
2001,KCR,4.6,5000000.0,1B,65.0,97.0,N,N,N,N
2001,KCR,1.1,1150000.0,C,65.0,97.0,N,N,N,N
2001,MIN,0.0,240000.0,LF,85.0,77.0,N,N,N,N
2001,MIN,-0.3,200000.0,RF,85.0,77.0,N,N,N,N
2001,MIN,0.7,205000.0,RF,85.0,77.0,N,N,N,N
2001,MIN,4.8,325000.0,SS,85.0,77.0,N,N,N,N
2001,MIN,0.2,900000.0,SS,85.0,77.0,N,N,N,N
2001,MIN,4.7,230000.0,CF,85.0,77.0,N,N,N,N
2001,MIN,1.3,275000.0,LF,85.0,77.0,N,N,N,N
2001,MIN,6.3,300000.0,3B,85.0,77.0,N,N,N,N
2001,MIN,-0.4,215000.0,SS,85.0,77.0,N,N,N,N
2001,MIN,2.8,215000.0,1B,85.0,77.0,N,N,N,N
2001,MIN,0.3,260000.0,1B,85.0,77.0,N,N,N,N
2001,MIN,1.8,210000.0,C,85.0,77.0,N,N,N,N
2001,MIN,0.7,400000.0,C,85.0,77.0,N,N,N,N
2001,MIN,0.0,200000.0,2B,85.0,77.0,N,N,N,N
2001,CLE,7.3,7750000.0,2B,91.0,71.0,Y,N,N,N
2001,CLE,0.6,219000.0,3B,91.0,71.0,Y,N,N,N
2001,CLE,3.0,5666667.0,LF,91.0,71.0,Y,N,N,N
2001,CLE,0.8,237000.0,LF,91.0,71.0,Y,N,N,N
2001,CLE,-0.9,2666667.0,LF,91.0,71.0,Y,N,N,N
2001,CLE,2.6,500000.0,LF,91.0,71.0,Y,N,N,N
2001,CLE,2.8,387500.0,C,91.0,71.0,Y,N,N,N
2001,CLE,-1.1,5750000.0,3B,91.0,71.0,Y,N,N,N
2001,CLE,4.4,10000000.0,RF,91.0,71.0,Y,N,N,N
2001,CLE,1.9,8000000.0,CF,91.0,71.0,Y,N,N,N
2001,CLE,-0.3,209000.0,SS,91.0,71.0,Y,N,N,N
2001,CLE,-0.1,212000.0,LF,91.0,71.0,Y,N,N,N
2001,CLE,-0.3,1800000.0,C,91.0,71.0,Y,N,N,N
2001,CLE,5.6,7875000.0,1B,91.0,71.0,Y,N,N,N
2001,CLE,-0.2,3000000.0,SS,91.0,71.0,Y,N,N,N
2001,CHW,0.2,2900000.0,C,83.0,79.0,N,N,N,N
2001,CHW,1.6,4500000.0,SS,83.0,79.0,N,N,N,N
2001,CHW,4.3,9000000.0,2B,83.0,79.0,N,N,N,N
2001,CHW,1.3,375000.0,3B,83.0,79.0,N,N,N,N
2001,CHW,2.3,2300000.0,1B,83.0,79.0,N,N,N,N
2001,CHW,1.5,400000.0,LF,83.0,79.0,N,N,N,N
2001,CHW,3.4,3750000.0,RF,83.0,79.0,N,N,N,N
2001,CHW,-0.1,230000.0,C,83.0,79.0,N,N,N,N
2001,CHW,0.4,975000.0,3B,83.0,79.0,N,N,N,N
2001,CHW,-0.5,200000.0,CF,83.0,79.0,N,N,N,N
2001,CHW,2.2,315000.0,CF,83.0,79.0,N,N,N,N
2001,CHW,0.0,9927000.0,1B,83.0,79.0,N,N,N,N
2001,CHW,3.0,5166667.0,3B,83.0,79.0,N,N,N,N
2001,HOU,3.0,5250000.0,RF,93.0,69.0,Y,N,N,N
2001,HOU,0.0,4250000.0,C,93.0,69.0,Y,N,N,N
2001,HOU,5.8,6500000.0,1B,93.0,69.0,Y,N,N,N
2001,HOU,-0.4,270000.0,CF,93.0,69.0,Y,N,N,N
2001,HOU,6.5,305000.0,LF,93.0,69.0,Y,N,N,N
2001,HOU,3.3,7750000.0,2B,93.0,69.0,Y,N,N,N
2001,HOU,0.1,1300000.0,C,93.0,69.0,Y,N,N,N
2001,HOU,-0.3,500000.0,3B,93.0,69.0,Y,N,N,N
2001,HOU,1.9,3500000.0,CF,93.0,69.0,Y,N,N,N
2001,HOU,1.3,245000.0,SS,93.0,69.0,Y,N,N,N
2001,HOU,-0.1,300000.0,RF,93.0,69.0,Y,N,N,N
2001,HOU,-0.4,237500.0,3B,93.0,69.0,Y,N,N,N
2001,HOU,-0.1,1500000.0,SS,93.0,69.0,Y,N,N,N
2001,HOU,-0.3,287500.0,LF,93.0,69.0,Y,N,N,N
2001,BAL,-0.3,7200000.0,RF,63.0,98.0,N,N,N,N
2001,BAL,0.7,4500000.0,SS,63.0,98.0,N,N,N,N
2001,BAL,2.9,3000000.0,1B,63.0,98.0,N,N,N,N
2001,BAL,-0.6,825000.0,C,63.0,98.0,N,N,N,N
2001,BAL,0.9,200000.0,LF,63.0,98.0,N,N,N,N
2001,BAL,0.8,235000.0,2B,63.0,98.0,N,N,N,N
2001,BAL,-0.3,215000.0,LF,63.0,98.0,N,N,N,N
2001,BAL,0.3,205000.0,C,63.0,98.0,N,N,N,N
2001,BAL,0.5,226000.0,CF,63.0,98.0,N,N,N,N
2001,BAL,2.5,270000.0,CF,63.0,98.0,N,N,N,N
2001,BAL,2.1,232500.0,RF,63.0,98.0,N,N,N,N
2001,BAL,-0.6,6300000.0,3B,63.0,98.0,N,N,N,N
2001,BAL,2.1,7000000.0,1B,63.0,98.0,N,N,N,N
2001,ANA,2.7,4500000.0,LF,75.0,87.0,N,N,N,N
2001,ANA,4.2,200000.0,SS,75.0,87.0,N,N,N,N
2001,ANA,2.9,3450000.0,CF,75.0,87.0,N,N,N,N
2001,ANA,-0.4,500000.0,C,75.0,87.0,N,N,N,N
2001,ANA,1.4,350000.0,SS,75.0,87.0,N,N,N,N
2001,ANA,5.2,1250000.0,3B,75.0,87.0,N,N,N,N
2001,ANA,-0.1,200000.0,1B,75.0,87.0,N,N,N,N
2001,ANA,1.6,280000.0,2B,75.0,87.0,N,N,N,N
2001,ANA,0.6,350000.0,C,75.0,87.0,N,N,N,N
2001,ANA,0.3,232000.0,2B,75.0,87.0,N,N,N,N
2001,ANA,-0.5,900000.0,RF,75.0,87.0,N,N,N,N
2001,ANA,1.2,6500000.0,RF,75.0,87.0,N,N,N,N
2001,ANA,2.1,1125000.0,1B,75.0,87.0,N,N,N,N
2001,ANA,1.2,200500.0,C,75.0,87.0,N,N,N,N
2001,SDP,0.1,550000.0,3B,79.0,83.0,N,N,N,N
2001,SDP,1.3,215000.0,RF,79.0,83.0,N,N,N,N
2001,SDP,1.3,235000.0,C,79.0,83.0,N,N,N,N
2001,SDP,1.0,240000.0,C,79.0,83.0,N,N,N,N
2001,SDP,0.6,2000000.0,RF,79.0,83.0,N,N,N,N
2001,SDP,0.5,300000.0,LF,79.0,83.0,N,N,N,N
2001,SDP,0.7,350000.0,2B,79.0,83.0,N,N,N,N
2001,SDP,4.6,5750000.0,1B,79.0,83.0,N,N,N,N
2001,SDP,3.5,2125000.0,CF,79.0,83.0,N,N,N,N
2001,SDP,-0.5,575000.0,3B,79.0,83.0,N,N,N,N
2001,SDP,-1.4,200000.0,SS,79.0,83.0,N,N,N,N
2001,SDP,5.8,1625000.0,3B,79.0,83.0,N,N,N,N
2001,SDP,-0.2,207000.0,CF,79.0,83.0,N,N,N,N
2001,SDP,2.2,335000.0,RF,79.0,83.0,N,N,N,N
2001,SFG,6.7,3250000.0,SS,90.0,72.0,N,N,N,N
2001,SFG,1.0,2700000.0,CF,90.0,72.0,N,N,N,N
2001,SFG,11.9,10300000.0,LF,90.0,72.0,N,N,N,N
2001,SFG,-0.3,1500000.0,RF,90.0,72.0,N,N,N,N
2001,SFG,-0.1,1300000.0,3B,90.0,72.0,N,N,N,N
2001,SFG,1.5,1000000.0,RF,90.0,72.0,N,N,N,N
2001,SFG,-1.4,201000.0,3B,90.0,72.0,N,N,N,N
2001,SFG,5.2,6000000.0,2B,90.0,72.0,N,N,N,N
2001,SFG,0.1,300000.0,3B,90.0,72.0,N,N,N,N
2001,SFG,-0.7,200000.0,1B,90.0,72.0,N,N,N,N
2001,SFG,1.5,222500.0,CF,90.0,72.0,N,N,N,N
2001,SFG,0.4,500000.0,C,90.0,72.0,N,N,N,N
2001,SFG,0.9,5750000.0,1B,90.0,72.0,N,N,N,N
2001,ARI,-1.0,208000.0,C,92.0,70.0,Y,N,Y,Y
2001,ARI,0.7,675000.0,RF,92.0,70.0,Y,N,Y,Y
2001,ARI,0.4,8050000.0,2B,92.0,70.0,Y,N,Y,Y
2001,ARI,0.3,1600000.0,1B,92.0,70.0,Y,N,Y,Y
2001,ARI,0.0,425000.0,LF,92.0,70.0,Y,N,Y,Y
2001,ARI,1.0,325000.0,RF,92.0,70.0,Y,N,Y,Y
2001,ARI,1.2,260000.0,1B,92.0,70.0,Y,N,Y,Y
2001,ARI,0.9,5375000.0,CF,92.0,70.0,Y,N,Y,Y
2001,ARI,7.9,4833333.0,LF,92.0,70.0,Y,N,Y,Y
2001,ARI,2.4,3000000.0,1B,92.0,70.0,Y,N,Y,Y
2001,ARI,1.5,1250000.0,C,92.0,70.0,Y,N,Y,Y
2001,ARI,3.3,1500000.0,RF,92.0,70.0,Y,N,Y,Y
2001,ARI,1.1,9000000.0,3B,92.0,70.0,Y,N,Y,Y
2001,ARI,1.4,4000000.0,SS,92.0,70.0,Y,N,Y,Y
2001,MON,-1.2,285000.0,C,68.0,94.0,N,N,N,N
2001,MON,-1.9,242500.0,CF,68.0,94.0,N,N,N,N
2001,MON,-1.1,260000.0,3B,68.0,94.0,N,N,N,N
2001,MON,3.6,340000.0,SS,68.0,94.0,N,N,N,N
2001,MON,4.9,6000000.0,RF,68.0,94.0,N,N,N,N
2001,MON,0.0,225000.0,CF,68.0,94.0,N,N,N,N
2001,MON,-0.7,310000.0,C,68.0,94.0,N,N,N,N
2001,MON,-0.1,320000.0,C,68.0,94.0,N,N,N,N
2001,MON,-0.6,375000.0,3B,68.0,94.0,N,N,N,N
2001,MON,-0.9,231500.0,1B,68.0,94.0,N,N,N,N
2001,MON,-0.6,4000000.0,1B,68.0,94.0,N,N,N,N
2001,MON,-0.8,2750000.0,3B,68.0,94.0,N,N,N,N
2001,MON,-0.8,218000.0,3B,68.0,94.0,N,N,N,N
2001,MON,2.3,2500000.0,2B,68.0,94.0,N,N,N,N
2001,SEA,3.3,2200000.0,3B,116.0,46.0,Y,N,N,N
2001,SEA,8.8,3250000.0,2B,116.0,46.0,Y,N,N,N
2001,SEA,0.1,1850000.0,LF,116.0,46.0,Y,N,N,N
2001,SEA,5.9,3416667.0,CF,116.0,46.0,Y,N,N,N
2001,SEA,0.1,235000.0,LF,116.0,46.0,Y,N,N,N
2001,SEA,3.3,285000.0,SS,116.0,46.0,Y,N,N,N
2001,SEA,2.8,1500000.0,LF,116.0,46.0,Y,N,N,N
2001,SEA,0.9,1100000.0,C,116.0,46.0,Y,N,N,N
2001,SEA,1.1,5000000.0,LF,116.0,46.0,Y,N,N,N
2001,SEA,4.8,5500000.0,1B,116.0,46.0,Y,N,N,N
2001,SEA,3.5,2000000.0,LF,116.0,46.0,Y,N,N,N
2001,SEA,5.2,6700000.0,1B,116.0,46.0,Y,N,N,N
2001,SEA,0.0,202500.0,LF,116.0,46.0,Y,N,N,N
2001,SEA,7.7,5666667.0,RF,116.0,46.0,Y,N,N,N
2001,SEA,2.1,4400000.0,C,116.0,46.0,Y,N,N,N
2001,PIT,-1.2,5000000.0,RF,62.0,100.0,N,N,N,N
2001,PIT,-0.1,380000.0,CF,62.0,100.0,N,N,N,N
2001,PIT,5.3,7333333.0,LF,62.0,100.0,N,N,N,N
2001,PIT,-0.3,205000.0,RF,62.0,100.0,N,N,N,N
2001,PIT,0.1,5100000.0,C,62.0,100.0,N,N,N,N
2001,PIT,-1.7,3790000.0,2B,62.0,100.0,N,N,N,N
2001,PIT,0.9,275000.0,2B,62.0,100.0,N,N,N,N
2001,PIT,-0.3,887500.0,C,62.0,100.0,N,N,N,N
2001,PIT,4.1,285000.0,3B,62.0,100.0,N,N,N,N
2001,PIT,-0.5,375000.0,1B,62.0,100.0,N,N,N,N
2001,PIT,0.1,200000.0,SS,62.0,100.0,N,N,N,N
2001,PIT,-0.6,6125000.0,1B,62.0,100.0,N,N,N,N
2001,MIL,3.5,310000.0,2B,68.0,94.0,N,N,N,N
2001,MIL,0.0,712500.0,C,68.0,94.0,N,N,N,N
2001,MIL,2.7,5512500.0,RF,68.0,94.0,N,N,N,N
2001,MIL,0.2,400000.0,C,68.0,94.0,N,N,N,N
2001,MIL,-0.5,280000.0,LF,68.0,94.0,N,N,N,N
2001,MIL,0.7,6500000.0,CF,68.0,94.0,N,N,N,N
2001,MIL,1.9,3333333.0,SS,68.0,94.0,N,N,N,N
2001,MIL,1.2,1375000.0,3B,68.0,94.0,N,N,N,N
2001,MIL,1.3,1187500.0,LF,68.0,94.0,N,N,N,N
2001,MIL,0.0,700000.0,3B,68.0,94.0,N,N,N,N
2001,MIL,0.4,3500000.0,2B,68.0,94.0,N,N,N,N
2001,MIL,-0.1,300000.0,CF,68.0,94.0,N,N,N,N
2001,MIL,2.8,1125000.0,1B,68.0,94.0,N,N,N,N
2001,MIL,0.8,5000000.0,CF,68.0,94.0,N,N,N,N
2001,NYY,-0.5,230000.0,3B,95.0,65.0,Y,N,Y,N
2001,NYY,2.1,5250000.0,3B,95.0,65.0,Y,N,Y,N
2001,NYY,-0.6,204000.0,CF,95.0,65.0,Y,N,Y,N
2001,NYY,5.2,12600000.0,SS,95.0,65.0,Y,N,Y,N
2001,NYY,0.5,7800000.0,LF,95.0,65.0,Y,N,Y,N
2001,NYY,1.0,6000000.0,LF,95.0,65.0,Y,N,Y,N
2001,NYY,2.3,6300000.0,1B,95.0,65.0,Y,N,Y,N
2001,NYY,0.5,7250000.0,RF,95.0,65.0,Y,N,Y,N
2001,NYY,3.0,4050000.0,C,95.0,65.0,Y,N,Y,N
2001,NYY,-0.7,500000.0,3B,95.0,65.0,Y,N,Y,N
2001,NYY,0.0,630000.0,2B,95.0,65.0,Y,N,Y,N
2001,NYY,2.1,320000.0,LF,95.0,65.0,Y,N,Y,N
2001,NYY,5.2,12357143.0,CF,95.0,65.0,Y,N,Y,N
2001,LAD,0.8,1250000.0,3B,86.0,76.0,N,N,N,N
2001,LAD,-0.2,200000.0,2B,86.0,76.0,N,N,N,N
2001,LAD,0.3,525000.0,1B,86.0,76.0,N,N,N,N
2001,LAD,-0.5,240000.0,SS,86.0,76.0,N,N,N,N
2001,LAD,-0.1,300000.0,3B,86.0,76.0,N,N,N,N
2001,LAD,-0.5,3416667.0,CF,86.0,76.0,N,N,N,N
2001,LAD,7.0,12166667.0,RF,86.0,76.0,N,N,N,N
2001,LAD,-1.1,5000000.0,CF,86.0,76.0,N,N,N,N
2001,LAD,1.5,4000000.0,2B,86.0,76.0,N,N,N,N
2001,LAD,0.3,625000.0,1B,86.0,76.0,N,N,N,N
2001,LAD,-1.1,7500000.0,1B,86.0,76.0,N,N,N,N
2001,LAD,1.3,900000.0,C,86.0,76.0,N,N,N,N
2001,LAD,4.6,230000.0,C,86.0,76.0,N,N,N,N
2001,LAD,-0.3,210000.0,C,86.0,76.0,N,N,N,N
2001,LAD,0.4,450000.0,SS,86.0,76.0,N,N,N,N
2001,LAD,4.4,9916667.0,LF,86.0,76.0,N,N,N,N
2001,BOS,0.5,7000000.0,LF,82.0,79.0,N,N,N,N
2001,BOS,2.1,400000.0,1B,82.0,79.0,N,N,N,N
2001,BOS,1.1,7333333.0,CF,82.0,79.0,N,N,N,N
2001,BOS,0.5,7250000.0,SS,82.0,79.0,N,N,N,N
2001,BOS,-0.8,700000.0,SS,82.0,79.0,N,N,N,N
2001,BOS,-1.2,1050000.0,C,82.0,79.0,N,N,N,N
2001,BOS,0.4,200000.0,3B,82.0,79.0,N,N,N,N
2001,BOS,0.1,6250000.0,SS,82.0,79.0,N,N,N,N
2001,BOS,-0.1,2500000.0,RF,82.0,79.0,N,N,N,N
2001,BOS,3.8,390000.0,RF,82.0,79.0,N,N,N,N
2001,BOS,-0.6,4600000.0,LF,82.0,79.0,N,N,N,N
2001,BOS,1.5,6750000.0,2B,82.0,79.0,N,N,N,N
2001,BOS,5.2,13050000.0,LF,82.0,79.0,N,N,N,N
2001,BOS,1.2,1300000.0,3B,82.0,79.0,N,N,N,N
2001,BOS,0.0,6350000.0,SS,82.0,79.0,N,N,N,N
2001,BOS,1.4,1800000.0,C,82.0,79.0,N,N,N,N
2001,STL,-1.0,900000.0,1B,93.0,69.0,N,Y,N,N
2001,STL,5.5,2750000.0,RF,93.0,69.0,N,Y,N,N
2001,STL,5.9,6333333.0,CF,93.0,69.0,N,Y,N,N
2001,STL,0.8,375000.0,C,93.0,69.0,N,Y,N,N
2001,STL,-0.5,900000.0,C,93.0,69.0,N,Y,N,N
2001,STL,0.3,11000000.0,1B,93.0,69.0,N,Y,N,N
2001,STL,0.7,1500000.0,3B,93.0,69.0,N,Y,N,N
2001,STL,4.5,320000.0,3B,93.0,69.0,N,Y,N,N
2001,STL,6.6,200000.0,3B,93.0,69.0,N,Y,N,N
2001,STL,1.5,4500000.0,SS,93.0,69.0,N,Y,N,N
2001,STL,-0.4,305000.0,1B,93.0,69.0,N,Y,N,N
2001,STL,2.5,4333333.0,2B,93.0,69.0,N,Y,N,N
2001,CIN,1.7,400000.0,3B,66.0,96.0,N,N,N,N
2001,CIN,1.0,3000000.0,1B,66.0,96.0,N,N,N,N
2001,CIN,-2.0,400000.0,SS,66.0,96.0,N,N,N,N
2001,CIN,1.9,12500000.0,CF,66.0,96.0,N,N,N,N
2001,CIN,-0.1,400000.0,SS,66.0,96.0,N,N,N,N
2001,CIN,0.5,9000000.0,SS,66.0,96.0,N,N,N,N
2001,CIN,1.0,235000.0,C,66.0,96.0,N,N,N,N
2001,CIN,-0.2,3200000.0,SS,66.0,96.0,N,N,N,N
2001,CIN,1.1,1000000.0,CF,66.0,96.0,N,N,N,N
2001,CIN,0.3,500000.0,C,66.0,96.0,N,N,N,N
2001,CIN,1.0,3500000.0,LF,66.0,96.0,N,N,N,N
2001,CHC,0.3,230000.0,LF,88.0,74.0,N,N,N,N
2001,CHC,-0.4,1100000.0,CF,88.0,74.0,N,N,N,N
2001,CHC,-0.7,1100000.0,3B,88.0,74.0,N,N,N,N
2001,CHC,0.9,2000000.0,C,88.0,74.0,N,N,N,N
2001,CHC,2.3,3400000.0,SS,88.0,74.0,N,N,N,N
2001,CHC,-1.0,3500000.0,C,88.0,74.0,N,N,N,N
2001,CHC,1.8,2750000.0,3B,88.0,74.0,N,N,N,N
2001,CHC,-0.4,212500.0,3B,88.0,74.0,N,N,N,N
2001,CHC,10.3,12500000.0,RF,88.0,74.0,N,N,N,N
2001,CHC,1.5,3200000.0,1B,88.0,74.0,N,N,N,N
2001,CHC,2.1,4000000.0,LF,88.0,74.0,N,N,N,N
2001,CHC,1.2,4500000.0,2B,88.0,74.0,N,N,N,N
2001,CHC,-0.4,200000.0,1B,88.0,74.0,N,N,N,N
2001,TOR,1.2,2550000.0,2B,80.0,82.0,N,N,N,N
2001,TOR,-0.2,725000.0,C,80.0,82.0,N,N,N,N
2001,TOR,2.2,2350000.0,CF,80.0,82.0,N,N,N,N
2001,TOR,4.5,13650000.0,1B,80.0,82.0,N,N,N,N
2001,TOR,0.0,3525000.0,C,80.0,82.0,N,N,N,N
2001,TOR,0.0,200000.0,2B,80.0,82.0,N,N,N,N
2001,TOR,0.0,1000000.0,2B,80.0,82.0,N,N,N,N
2001,TOR,1.1,2500000.0,1B,80.0,82.0,N,N,N,N
2001,TOR,2.0,4250000.0,SS,80.0,82.0,N,N,N,N
2001,TOR,2.3,11500000.0,RF,80.0,82.0,N,N,N,N
2001,TOR,-0.3,225000.0,LF,80.0,82.0,N,N,N,N
2001,TOR,4.0,2183333.0,LF,80.0,82.0,N,N,N,N
2001,TOR,-0.1,223000.0,2B,80.0,82.0,N,N,N,N
2001,DET,0.3,217000.0,C,66.0,96.0,N,N,N,N
2001,DET,0.8,2700000.0,CF,66.0,96.0,N,N,N,N
2001,DET,1.7,4462500.0,1B,66.0,96.0,N,N,N,N
2001,DET,-0.3,3525000.0,SS,66.0,96.0,N,N,N,N
2001,DET,2.7,5075000.0,2B,66.0,96.0,N,N,N,N
2001,DET,-0.4,4400000.0,RF,66.0,96.0,N,N,N,N
2001,DET,2.4,255000.0,C,66.0,96.0,N,N,N,N
2001,DET,3.3,420000.0,3B,66.0,96.0,N,N,N,N
2001,DET,3.4,5325000.0,LF,66.0,96.0,N,N,N,N
2001,DET,-0.3,200000.0,C,66.0,96.0,N,N,N,N
2001,DET,-0.7,250000.0,1B,66.0,96.0,N,N,N,N
2001,DET,3.0,240000.0,3B,66.0,96.0,N,N,N,N
2001,DET,1.0,275000.0,CF,66.0,96.0,N,N,N,N
2001,TEX,4.3,850000.0,LF,73.0,89.0,N,N,N,N
2001,TEX,0.3,1900000.0,CF,73.0,89.0,N,N,N,N
2001,TEX,0.3,4600000.0,LF,73.0,89.0,N,N,N,N
2001,TEX,0.4,800000.0,C,73.0,89.0,N,N,N,N
2001,TEX,1.3,450000.0,CF,73.0,89.0,N,N,N,N
2001,TEX,-0.9,406500.0,RF,73.0,89.0,N,N,N,N
2001,TEX,-0.6,300000.0,RF,73.0,89.0,N,N,N,N
2001,TEX,4.7,9000000.0,1B,73.0,89.0,N,N,N,N
2001,TEX,-0.3,207000.0,LF,73.0,89.0,N,N,N,N
2001,TEX,8.3,22000000.0,SS,73.0,89.0,N,N,N,N
2001,TEX,5.0,8200000.0,C,73.0,89.0,N,N,N,N
2001,TEX,-0.4,265000.0,3B,73.0,89.0,N,N,N,N
2001,OAK,6.1,625000.0,3B,102.0,60.0,N,Y,N,N
2001,OAK,2.4,7100000.0,CF,102.0,60.0,N,Y,N,N
2001,OAK,9.2,4103333.0,1B,102.0,60.0,N,Y,N,N
2001,OAK,1.0,282500.0,RF,102.0,60.0,N,Y,N,N
2001,OAK,2.3,245000.0,C,102.0,60.0,N,Y,N,N
2001,OAK,2.0,240750.0,CF,102.0,60.0,N,Y,N,N
2001,OAK,3.3,225000.0,2B,102.0,60.0,N,Y,N,N
2001,OAK,-0.6,217500.0,RF,102.0,60.0,N,Y,N,N
2001,OAK,0.0,290000.0,1B,102.0,60.0,N,Y,N,N
2001,OAK,4.2,2025000.0,SS,102.0,60.0,N,Y,N,N
2001,OAK,0.2,205000.0,LF,102.0,60.0,N,Y,N,N
2001,COL,4.5,4850000.0,3B,73.0,89.0,N,N,N,N
2001,COL,7.8,4950000.0,1B,73.0,89.0,N,N,N,N
2001,COL,1.4,2750000.0,LF,73.0,89.0,N,N,N,N
2001,COL,0.7,210000.0,CF,73.0,89.0,N,N,N,N
2001,COL,-0.4,450000.0,3B,73.0,89.0,N,N,N,N
2001,COL,-0.1,232000.0,C,73.0,89.0,N,N,N,N
2001,COL,3.1,215000.0,CF,73.0,89.0,N,N,N,N
2001,COL,0.3,725000.0,2B,73.0,89.0,N,N,N,N
2001,COL,7.8,12166667.0,RF,73.0,89.0,N,N,N,N
2001,TBR,0.4,255000.0,1B,62.0,100.0,N,N,N,N
2001,TBR,-0.9,3000000.0,C,62.0,100.0,N,N,N,N
2001,TBR,1.4,2750000.0,RF,62.0,100.0,N,N,N,N
2001,TBR,0.7,975000.0,RF,62.0,100.0,N,N,N,N
2001,TBR,1.6,270000.0,3B,62.0,100.0,N,N,N,N
2001,TBR,-0.3,255000.0,SS,62.0,100.0,N,N,N,N
2001,TBR,0.2,200000.0,2B,62.0,100.0,N,N,N,N
2001,TBR,-0.4,255000.0,2B,62.0,100.0,N,N,N,N
2001,TBR,2.1,8250000.0,LF,62.0,100.0,N,N,N,N
2001,TBR,0.7,270000.0,RF,62.0,100.0,N,N,N,N
2002,TBR,-0.2,215000.0,2B,55.0,106.0,N,N,N,N
2002,TBR,1.0,205000.0,CF,55.0,106.0,N,N,N,N
2002,TBR,0.4,280000.0,1B,55.0,106.0,N,N,N,N
2002,TBR,-0.3,200000.0,SS,55.0,106.0,N,N,N,N
2002,TBR,0.7,3250000.0,C,55.0,106.0,N,N,N,N
